hanja	hangul	require_hanja	require_hangul
一秒光時	일초광시	false	false
一秩	일질	false	false
一稔	일임	false	false
一種	일종	false	false
一稱一念	일칭일념	false	false
一穗	일수	false	false
一空	일공	false	false
一窠	일과	false	false
一竅不通	일규불통	false	false
一竝	일병	false	false
一竝笞加	일병태가	false	false
一端	일단	false	false
一竿風月	일간풍월	false	false
一笑	일소	false	false
一笑千金	일소천금	false	false
一笑百媚	일소백미	false	false
一笑하다	일소하다	false	false
一筆	일필	false	false
一筆三禮	일필삼례	false	false
一筆句之	일필구지	false	false
一筆揮之	일필휘지	false	false
一筆揮之하다	일필휘지하다	false	false
一筆書	일필서	false	false
一筆畫	일필화	false	false
一筆經	일필경	false	false
一筆難記	일필난기	false	false
一等	일등	false	false
一等兵	일등병	false	false
一等品	일등품	false	false
一等國	일등국	false	false
一等地	일등지	false	false
一等客	일등객	false	false
一等室	일등실	false	false
一等席	일등석	false	false
一等星	일등성	false	false
一等米	일등미	false	false
一等親	일등친	false	false
一等칸	일등칸	false	false
一策	일책	false	false
一箭雙鵰	일전쌍조	false	false
一節之士	일절지사	false	false
一簇	일족	false	false
一簑	일사	false	false
一簞	일단	false	false
一簞食一瓢飮	일단사일표음	false	false
一簞食一豆羹	일단사일두갱	false	false
一簣	일궤	false	false
一籌	일주	false	false
一粒萬倍	일립만배	false	false
一粟	일속	false	false
一紀	일기	false	false
一紙半錢	일지반전	false	false
一級	일급	false	false
一級品	일급품	false	false
一級木	일급목	false	false
一級水	일급수	false	false
一級祕密	일급비밀	false	false
一終	일종	false	false
一絃琴	일현금	false	false
一統	일통	false	false
一統되다	일통되다	false	false
一統하다	일통하다	false	false
一絲	일사	false	false
一絲一毫	일사일호	false	false
一絲不亂	일사불란	false	false
一絲不亂하다	일사불란하다	false	false
一經	일경	false	false
一經之儒	일경지유	false	false
一經之訓	일경지훈	false	false
一經博士	일경박사	false	false
一網打盡	일망타진	false	false
一網打盡되다	일망타진되다	false	false
一網打盡하다	일망타진하다	false	false
一緊	일긴	false	false
一緊하다	일긴하다	false	false
一線	일선	false	false
一線形	일선형	false	false
一縮一伸	일축일신	false	false
一縮一伸하다	일축일신하다	false	false
一縱一橫	일종일횡	false	false
一縷	일루	false	false
一繼一及	일계일급	false	false
一罪	일죄	false	false
一罪再犯	일죄재범	false	false
一罪再犯하다	일죄재범하다	false	false
一罰百戒	일벌백계	false	false
一罰百戒主義	일벌백계주의	false	false
一罰百戒하다	일벌백계하다	false	false
一群	일군	false	false
一義	일의	false	false
一義的	일의적	false	false
一羽	일우	false	false
一翼	일익	false	false
一考	일고	false	false
一考하다	일고하다	false	false
一者	일자	false	false
一聯	일련	false	false
一聰	일총	false	false
一聰하다	일총하다	false	false
一聲	일성	false	false
一聲胡笳	일성호가	false	false
一能	일능	false	false
一脈	일맥	false	false
一脈相通	일맥상통	false	false
一脈相通하다	일맥상통하다	false	false
一腔	일강	false	false
一膝之工	일슬지공	false	false
一臂	일비	false	false
一臂之力	일비지력	false	false
一臂之勞	일비지로	false	false
一臂國	일비국	false	false
一臘	일랍	false	false
一臥	일와	false	false
一臥하다	일와하다	false	false
一自以後	일자이후	false	false
一致	일치	false	false
一致協力	일치협력	false	false
一致可決	일치가결	false	false
一致可決하다	일치가결하다	false	false
一致團結	일치단결	false	false
一致團結하다	일치단결하다	false	false
一致性	일치성	false	false
一致法	일치법	false	false
一致點	일치점	false	false
一致되다	일치되다	false	false
一致하다	일치하다	false	false
一與一奪	일여일탈	false	false
一與一奪하다	일여일탈하다	false	false
一興	일흥	false	false
一興하다	일흥하다	false	false
一舌之任	일설지임	false	false
一舍	일사	false	false
一般	일반	false	false
一般人	일반인	false	false
一般化	일반화	false	false
一般化되다	일반화되다	false	false
一般化하다	일반화하다	false	false
一般圖	일반도	false	false
一般客	일반객	false	false
一般席	일반석	false	false
一般廢棄物	일반폐기물	false	false
一般式	일반식	false	false
一般性	일반성	false	false
一般敎養	일반교양	false	false
一般數	일반수	false	false
一般法	일반법	false	false
一般用	일반용	false	false
一般的	일반적	false	false
一般知識	일반지식	false	false
一般稅	일반세	false	false
一般米	일반미	false	false
一般級	일반급	false	false
一般者	일반자	false	false
一般職	일반직	false	false
一般角	일반각	false	false
一般解	일반해	false	false
一般語	일반어	false	false
一般論	일반론	false	false
一般項	일반항	false	false
一色	일색	false	false
一色고사리	일색고사리	false	false
一苦一樂	일고일락	false	false
一苦一樂하다	일고일락하다	false	false
一茶頃	일다경	false	false
一草一木	일초일목	false	false
一莖九穗	일경구수	false	false
一萬	일만	false	false
一落千丈	일락천장	false	false
一落萬丈	일락만장	false	false
一葉	일엽	false	false
一葉小船	일엽소선	false	false
一葉片舟	일엽편주	false	false
一葉知秋	일엽지추	false	false
一葉舟	일엽주	false	false
一葉草	일엽초	false	false
一葉觀音	일엽관음	false	false
一蓑雨	일사우	false	false
一蓮托生	일련탁생	false	false
一薰一蕕	일훈일유	false	false
一處	일처	false	false
一虛一實	일허일실	false	false
一虛一實法	일허일실법	false	false
一虛一盈	일허일영	false	false
一號令	일호령	false	false
一行	일행	false	false
一行三昧	일행삼매	false	false
一行三禮	일행삼례	false	false
一行千里	일행천리	false	false
一行千里하다	일행천리하다	false	false
一行書	일행서	false	false
一行하다	일행하다	false	false
一衣帶水	일의대수	false	false
一裘一葛	일구일갈	false	false
一襲	일습	false	false
一見	일견	false	false
一見如舊	일견여구	false	false
一見如舊하다	일견여구하다	false	false
一見客	일견객	false	false
一見識	일견식	false	false
一見하다	일견하다	false	false
一視同仁	일시동인	false	false
一視同仁하다	일시동인하다	false	false
一覺	일각	false	false
一覺하다	일각하다	false	false
一覽	일람	false	false
一覽不忘	일람불망	false	false
一覽拂	일람불	false	false
一覽表	일람표	false	false
一覽輒記	일람첩기	false	false
一覽輒記하다	일람첩기하다	false	false
一覽하다	일람하다	false	false
一觀	일관	false	false
一觀하다	일관하다	false	false
一角	일각	false	false
一角仙	일각선	false	false
一角犀	일각서	false	false
一角獸	일각수	false	false
一角獸座	일각수좌	false	false
一角獸자리	일각수자리	false	false
一角蔘	일각삼	false	false
一角門	일각문	false	false
一角돌고래	일각돌고래	false	false
一觴一詠	일상일영	false	false
一觴一詠하다	일상일영하다	false	false
一觸卽發	일촉즉발	false	false
一言	일언	false	false
一言一動	일언일동	false	false
一言一句	일언일구	false	false
一言一行	일언일행	false	false
一言之下	일언지하	false	false
一言之佐	일언지좌	false	false
一言之信	일언지신	false	false
一言以蔽之	일언이폐지	false	false
一言以蔽之하다	일언이폐지하다	false	false
一言千金	일언천금	false	false
一言半句	일언반구	false	false
一言半辭	일언반사	false	false
一言可破	일언가파	false	false
一言居士	일언거사	false	false
一言斷破	일언단파	false	false
一言芳恩	일언방은	false	false
一言詩	일언시	false	false
一言陷人	일언함인	false	false
一言題	일언제	false	false
一言하다	일언하다	false	false
一計	일계	false	false
一詠	일영	false	false
一詠一觴	일영일상	false	false
一詠一觴하다	일영일상하다	false	false
一詠三嘆	일영삼탄	false	false
一詠三嘆하다	일영삼탄하다	false	false
一詠三歎	일영삼탄	false	false
一詠三歎하다	일영삼탄하다	false	false
一詠하다	일영하다	false	false
一誤再誤	일오재오	false	false
一說	일설	false	false
一諾	일낙	false	false
一諾千金	일낙천금	false	false
一諾하다	일낙하다	false	false
一謙四益	일겸사익	false	false
一警	일경	false	false
一讀	일독	false	false
一讀會	일독회	false	false
一讀하다	일독하다	false	false
一變	일변	false	false
一變系	일변계	false	false
一變되다	일변되다	false	false
一變하다	일변하다	false	false
一象限	일상한	false	false
一貌	일모	false	false
一貧一富	일빈일부	false	false
一貧一富하다	일빈일부하다	false	false
一貫	일관	false	false
一貫性	일관성	false	false
一貫日	일관일	false	false
一貫道	일관도	false	false
一貫되다	일관되다	false	false
一貫하다	일관하다	false	false
一貴一賤	일귀일천	false	false
一貴一賤하다	일귀일천하다	false	false
一資半級	일자반급	false	false
一質一文	일질일문	false	false
一走	일주	false	false
一路	일로	false	false
一路平安	일로평안	false	false
一路邁進	일로매진	false	false
一路邁進하다	일로매진하다	false	false
一蹴	일축	false	false
一蹴되다	일축되다	false	false
一蹴하다	일축하다	false	false
一躍	일약	false	false
一躍하다	일약하다	false	false
一身	일신	false	false
一身一家	일신일가	false	false
一身上	일신상	false	false
一身兩役	일신양역	false	false
一身千金	일신천금	false	false
一軀	일구	false	false
一軌	일궤	false	false
一軌하다	일궤하다	false	false
一軍	일군	false	false
一軍色	일군색	false	false
一軍빗	일군빗	false	false
一軸性	일축성	false	false
一輪	일륜	false	false
一輪明月	일륜명월	false	false
一輪月	일륜월	false	false
一輪紅	일륜홍	false	false
一輪車	일륜거	false	false
